MONTH,PSCC2022,COMMODITY DESCRIPTION,UNIT,COUNTRY CODE,COUNTRY OF DESTINATION,GROSS KILO (in kg),QUANTITY (various),FREE_ON_BOARD,INSURANCE (in USD),FREIGHT (in USD)
01,0402291009,- - - In powder form | B. Other,Net kg,260,FIJI,"6,642.00","6,310.00","19,633.00",0.00,0.00
01,0402291009,- - - In powder form | B. Other,Net kg,364,"HONG KONG, CHINA","1,644.00","1,562.00","8,447.00",0.00,0.00
01,0402291009,- - - In powder form | B. Other,Net kg,404,COTE D' IVOIRE (IVORY COAST),"15,030.00","14,279.00","53,237.00",0.00,0.00
01,0402291009,- - - In powder form | B. Other,Net kg,500,MALAYSIA,"1,349,471.00","1,282,005.00","3,985,020.00",0.00,0.00
01,0402291009,- - - In powder form | B. Other,Net kg,624,"PAKISTAN, ISLAMIC REP. OF","15,457.00","14,685.00","71,689.00",0.00,0.00
01,0402291009,- - - In powder form | B. Other,Net kg,632,PAPUA NEW GUINEA,"20,790.00","19,751.00","67,905.00",0.00,0.00
01,0402291009,- - - In powder form | B. Other,Net kg,720,SINGAPORE,"23,938.00","22,741.00","80,305.00",0.00,0.00
01,0402291009,- - - In powder form | B. Other,Net kg,732,"SOUTH AFRICA, REP. OF ","93,572.00","88,893.00","386,675.00",0.00,0.00
01,0402291009,- - - In powder form | B. Other,Net kg,748,SRI LANKA  (CEYLON),"128,345.00","121,927.00","416,807.00",0.00,0.00
01,0402291009,- - - In powder form | B. Other,Net kg,780,THAILAND,"305,519.00","290,244.00","1,058,417.00",0.00,0.00
01,0402291009,- - - In powder form | B. Other,Net kg,808,TURKEY,"45,286.00","43,022.00","158,617.00",0.00,0.00
01,0402291009,- - - In powder form | B. Other,Net kg,888,VENEZUELA,"52,787.00","50,148.00","449,406.00",0.00,0.00
01,0402291009,- - - In powder form | B. Other,Net kg,892,VIETNAM,"30,409.00","28,889.00","106,175.00",0.00,0.00
01,0402910003,- - Not containing added sugar or other sweetening matter | Cream,Net kg,704,SAUDI ARABIA,744.00,675.00,"1,142.00",0.00,0.00
01,0403909001,- Other | Sour milk,Net kg,052,BAHRAIN,"3,350.00","2,931.00","4,559.00",0.00,0.00
01,0403909001,- Other | Sour milk,Net kg,444,KUWAIT,"1,128.00","1,030.00","1,170.00",0.00,0.00
01,0403909001,- Other | Sour milk,Net kg,836,"UNITED ARAB EMIRATES, N.E.S.","20,986.00","17,961.00","51,744.00",0.00,0.00
01,0403909001,- Other | Sour milk,Net kg,840,OMAN,672.00,614.00,"3,205.00",0.00,0.00
01,0403909001,- Other | Sour milk,Net kg,844,QATAR,"3,650.00","3,350.00","2,700.00",0.00,0.00
01,0406300000,"- Processed cheese, not grated or powdered",Net kg,364,"HONG KONG, CHINA",375.00,300.00,940.00,0.00,0.00
01,0407009202,- - Ducks’ eggs | - - - Partly incubated ducks' eggs,No,412,JAPAN,99.00,"1,200.00",276.00,0.00,0.00
01,0508002009,"- Shells of molluscs, crustaceans or echinoderms  | Other",Net kg,168,TAIWAN (REP. OF CHINA),"58,025.00","52,223.00","22,055.00",0.00,0.00
01,0508002009,"- Shells of molluscs, crustaceans or echinoderms  | Other",Net kg,309,GERMANY,"2,760.00","2,621.00","13,432.00",0.00,0.00
01,0508002009,"- Shells of molluscs, crustaceans or echinoderms  | Other",Net kg,400,ITALY,"4,699.00","4,463.00","4,074.00",0.00,0.00
01,0508002009,"- Shells of molluscs, crustaceans or echinoderms  | Other",Net kg,412,JAPAN,"8,781.00","8,340.00","16,763.00",0.00,0.00
01,0508002009,"- Shells of molluscs, crustaceans or echinoderms  | Other",Net kg,576,NETHERLANDS,"10,000.00","9,000.00","3,469.00",0.00,0.00
01,0508002009,"- Shells of molluscs, crustaceans or echinoderms  | Other",Net kg,772,SYRIAN ARAB REPUBLIC,"5,950.00","5,651.00","3,529.00",0.00,0.00
01,0508002009,"- Shells of molluscs, crustaceans or echinoderms  | Other",Net kg,808,TURKEY,"13,720.00","13,030.00","9,934.00",0.00,0.00
01,0508002009,"- Shells of molluscs, crustaceans or echinoderms  | Other",Net kg,820,RUSSIAN FEDERATION,"21,753.00","20,665.00","9,526.00",0.00,0.00
01,0508002009,"- Shells of molluscs, crustaceans or echinoderms  | Other",Net kg,860,UNITED STATES OF AMERICA,"2,295.00","2,065.00","29,411.00",0.00,0.00
01,0508009001,"- Other | Cuttle-bone, powder and waste thereof",Net kg,164,PEOPLE'S REPUBLIC OF CHINA,"9,550.00","9,073.00","3,470.00",0.00,0.00
01,0509000000,Natural sponges of animal origin.,Net kg,364,"HONG KONG, CHINA",15.00,14.00,203.00,0.00,0.00
01,0509000000,Natural sponges of animal origin.,Net kg,412,JAPAN,95.00,95.00,420.00,0.00,0.00
01,0509000000,Natural sponges of animal origin.,Net kg,440,REPUBLIC OF KOREA,17.00,15.00,"5,151.00",0.00,0.00
01,0509000000,Natural sponges of animal origin.,Net kg,780,THAILAND,15.00,13.00,"5,375.00",0.00,0.00
01,0509000000,Natural sponges of animal origin.,Net kg,820,RUSSIAN FEDERATION,24.00,20.00,"1,020.00",0.00,0.00
01,0602902009,- - Orchid seedlings | Other orchids,Net kg,168,TAIWAN (REP. OF CHINA),300.00,270.00,"1,848.00",0.00,0.00
01,0602902009,- - Orchid seedlings | Other orchids,Net kg,844,QATAR,136.00,121.00,"9,488.00",0.00,0.00
01,0602909002,- Other | Anthurium plant,Net kg,412,JAPAN,258.00,232.00,838.00,0.00,0.00
01,0602909009,- Other | Other,Net kg,128,CANADA,25.00,24.00,240.00,0.00,0.00
01,0602909009,- Other | Other,Net kg,412,JAPAN,"10,664.00","10,104.00","67,601.00",0.00,0.00
01,0602909009,- Other | Other,Net kg,500,MALAYSIA,"15,500.00","15,500.00","4,303.00",0.00,0.00
01,0602909009,- Other | Other,Net kg,576,NETHERLANDS,"59,400.00","56,430.00","216,261.00",0.00,0.00
01,0602909009,- Other | Other,Net kg,780,THAILAND,478.00,454.00,"1,329.00",0.00,0.00
01,0602909009,- Other | Other,Net kg,860,UNITED STATES OF AMERICA,589.00,560.00,"9,038.00",0.00,0.00
01,0602909009,- Other | Other,Net kg,868,GUAM,139.00,132.00,"1,460.00",0.00,0.00
01,0603109000,- - Other,Net kg,128,CANADA,126.00,113.00,568.00,0.00,0.00
01,0603109000,- - Other,Net kg,412,JAPAN,"27,160.00","24,444.00","77,083.00",0.00,0.00
01,0603109000,- - Other,Net kg,576,NETHERLANDS,"2,214.00","1,993.00","6,885.00",0.00,0.00
01,0603900000,- Other,Net kg,412,JAPAN,75.00,70.00,795.00,0.00,0.00
01,0604990000,- - Other,Net kg,860,UNITED STATES OF AMERICA,"17,635.00","16,758.00","65,039.00",0.00,0.00
01,0703102900,- - - Other,Gross kg ,720,SINGAPORE,"85,680.00","85,680.00","83,722.00",0.00,0.00
01,0706102000,- - Turnips,Gross kg,704,SAUDI ARABIA,519.00,519.00,278.00,0.00,0.00
01,0706102000,- - Turnips,Gross kg,780,THAILAND,125.00,125.00,100.00,0.00,0.00
01,0706102000,- - Turnips,Gross kg,836,"UNITED ARAB EMIRATES, N.E.S.",69.00,69.00,39.00,0.00,0.00
01,0706102000,- - Turnips,Gross kg,844,QATAR,125.00,125.00,100.00,0.00,0.00
01,0709900002,- Other | Okra,Gross kg,364,"HONG KONG, CHINA","1,000.00","1,000.00",600.00,0.00,0.00
01,0709900002,- Other | Okra,Gross kg,412,JAPAN,"500,275.00","500,275.00","1,319,933.00",0.00,0.00
01,0709900002,- Other | Okra,Gross kg,720,SINGAPORE,"8,200.00","8,200.00","12,544.00",0.00,0.00
01,0709900009,- Other | Other,Gross kg,364,"HONG KONG, CHINA","1,113.00","1,113.00",736.00,0.00,0.00
01,0709900009,- Other | Other,Gross kg,704,SAUDI ARABIA,"1,446.00","1,446.00",409.00,0.00,0.00
01,0709900009,- Other | Other,Gross kg,780,THAILAND,55.00,55.00,100.00,0.00,0.00
01,0709900009,- Other | Other,Gross kg,844,QATAR,56.00,56.00,100.00,0.00,0.00
01,0710800000,- Other vegetables,Gross kg,444,KUWAIT,"21,650.00","21,650.00","71,264.00",0.00,0.00
01,0710800000,- Other vegetables,Gross kg,860,UNITED STATES OF AMERICA,"17,032.00","15,328.00","21,858.00",0.00,0.00
01,0711909000,- Other vegetables; mixtures of vegetables | - - Other,Gross kg,412,JAPAN,"14,160.00","14,100.00","10,257.00",0.00,0.00
01,0712200000,- Onions,Net kg,168,TAIWAN (REP. OF CHINA),"1,464.00","1,391.00","9,380.00",0.00,0.00
01,0712900006,- Other vegetables; mixtures of vegetables | Garlic powder,Net kg,780,THAILAND,"8,480.00","8,056.00","39,840.00",0.00,0.00
01,0712900007,- Other vegetables; mixtures of vegetables | Garlic other than powder,Net kg,780,THAILAND,"3,750.00","3,410.00","35,730.00",0.00,0.00
01,0712900019,- Other vegetables; mixtures of vegetables | Other,Net kg,400,ITALY,21.00,20.00,84.00,0.00,0.00
01,0712900019,- Other vegetables; mixtures of vegetables | Other,Net kg,500,MALAYSIA,"1,050.00",998.00,"1,364.00",0.00,0.00
01,0714109000,- - Other,Net kg,364,"HONG KONG, CHINA","1,000.00",870.00,400.00,0.00,0.00
01,0714200000,- Sweet potatoes,Net kg,364,"HONG KONG, CHINA","1,000.00",870.00,"1,200.00",0.00,0.00
01,0714200000,- Sweet potatoes,Net kg,780,THAILAND,83.00,80.00,100.00,0.00,0.00
01,0714200000,- Sweet potatoes,Net kg,844,QATAR,83.00,80.00,100.00,0.00,0.00
01,0714909009,- Other | Other,Net kg,309,GERMANY,36.00,36.00,107.00,0.00,0.00
01,0714909009,- Other | Other,Net kg,860,UNITED STATES OF AMERICA,"14,856.00","14,113.00","28,865.00",0.00,0.00
01,0801110000,- - Desiccated,Net kg,032,ARGENTINA,"25,482.00","18,638.00","38,988.00",0.00,0.00
01,0801110000,- - Desiccated,Net kg,036,AUSTRALIA,"617,000.00","454,332.00","1,568,639.00",0.00,0.00
01,0801110000,- - Desiccated,Net kg,052,BAHRAIN,"67,265.00","65,999.00","144,045.00",0.00,0.00
01,0801110000,- - Desiccated,Net kg,064,BELGIUM,"335,586.00","245,447.00","618,253.00",0.00,0.00
01,0801110000,- - Desiccated,Net kg,128,CANADA,"76,460.00","55,923.00","137,945.00",0.00,0.00
01,0801110000,- - Desiccated,Net kg,160,CHILE,"52,838.00","38,645.00","96,543.00",0.00,0.00
01,0801110000,- - Desiccated,Net kg,164,PEOPLE'S REPUBLIC OF CHINA,"58,771.00","42,985.00","156,119.00",0.00,0.00
01,0801110000,- - Desiccated,Net kg,168,TAIWAN (REP. OF CHINA),"114,120.00","83,468.00","205,774.00",0.00,0.00
01,0801110000,- - Desiccated,Net kg,180,COLOMBIA,"47,982.00","35,094.00","87,382.00",0.00,0.00
01,0801110000,- - Desiccated,Net kg,224,DOMINICAN REPUBLIC,"11,612.00","8,493.00","20,291.00",0.00,0.00
01,0801110000,- - Desiccated,Net kg,228,ECUADOR,"23,224.00","16,986.00","42,681.00",0.00,0.00
01,0801110000,- - Desiccated,Net kg,244,ESTONIA,"10,233.00","7,484.00","21,607.00",0.00,0.00
01,0801110000,- - Desiccated,Net kg,268,FRANCE,"130,904.00","108,782.00","251,380.00",0.00,0.00
01,0801110000,- - Desiccated,Net kg,309,GERMANY,"206,697.00","151,178.00","576,050.00",0.00,0.00
01,0801110000,- - Desiccated,Net kg,364,"HONG KONG, CHINA","18,209.00","13,318.00","20,111.00",0.00,0.00
01,0801110000,- - Desiccated,Net kg,396,ISRAEL,"115,012.00","84,119.00","202,094.00",0.00,0.00
01,0801110000,- - Desiccated,Net kg,400,ITALY,"20,326.00","14,866.00","37,926.00",0.00,0.00
01,0801110000,- - Desiccated,Net kg,412,JAPAN,"346,688.00","253,569.00","690,659.00",0.00,0.00
01,0801110000,- - Desiccated,Net kg,440,REPUBLIC OF KOREA,"122,128.00","89,324.00","284,488.00",0.00,0.00
01,0801110000,- - Desiccated,Net kg,500,MALAYSIA,"20,226.00","19,845.00","71,313.00",0.00,0.00
01,0801110000,- - Desiccated,Net kg,576,NETHERLANDS,"296,632.00","220,950.00","581,675.00",0.00,0.00
01,0801110000,- - Desiccated,Net kg,592,NEW ZEALAND,"18,439.00","13,486.00","35,436.00",0.00,0.00
01,0801110000,- - Desiccated,Net kg,652,PORTUGAL,"38,400.00","28,086.00","69,964.00",0.00,0.00
01,0801110000,- - Desiccated,Net kg,660,PUERTO RICO,"34,836.00","25,479.00","60,078.00",0.00,0.00
01,0801110000,- - Desiccated,Net kg,720,SINGAPORE,576.00,421.00,"1,250.00",0.00,0.00
01,0801110000,- - Desiccated,Net kg,740,SPAIN,"85,046.00","62,202.00","149,851.00",0.00,0.00
01,0801110000,- - Desiccated,Net kg,764,SWEDEN,"24,130.00","17,649.00","50,685.00",0.00,0.00
01,0801110000,- - Desiccated,Net kg,780,THAILAND,"11,148.00","8,153.00","19,511.00",0.00,0.00
01,0801110000,- - Desiccated,Net kg,808,TURKEY,"184,090.00","161,386.00","279,744.00",0.00,0.00
01,0801110000,- - Desiccated,Net kg,820,RUSSIAN FEDERATION,"47,759.00","34,931.00","88,077.00",0.00,0.00
01,0801110000,- - Desiccated,Net kg,836,"UNITED ARAB EMIRATES, N.E.S.","209,533.00","153,252.00","367,978.00",0.00,0.00
01,0801110000,- - Desiccated,Net kg,856,UK OF GREAT BRITAIN AND N. IRELAND,"96,368.00","70,484.00","151,624.00",0.00,0.00
01,0801110000,- - Desiccated,Net kg,860,UNITED STATES OF AMERICA,"1,323,104.00","967,760.00","2,486,263.00",0.00,0.00
01,0801110000,- - Desiccated,Net kg,884,URUGUAY,"12,741.00","9,319.00","19,987.00",0.00,0.00
01,0801190001,"- - Other | Coconuts, fresh, young",No,164,PEOPLE'S REPUBLIC OF CHINA,"439,000.00","313,576.00","82,147.00",0.00,0.00
01,0801190001,"- - Other | Coconuts, fresh, young",No,364,"HONG KONG, CHINA","81,000.00","57,858.00","10,462.00",0.00,0.00
01,0801190001,"- - Other | Coconuts, fresh, young",No,412,JAPAN,525.00,375.00,139.00,0.00,0.00
01,0801190001,"- - Other | Coconuts, fresh, young",No,444,KUWAIT,"1,942.00","1,387.00",574.00,0.00,0.00
01,0801190001,"- - Other | Coconuts, fresh, young",No,836,"UNITED ARAB EMIRATES, N.E.S.","2,913.00","2,081.00","1,016.00",0.00,0.00
01,0801190002,"- - Other | Coconuts, matured",No,309,GERMANY,120.00,92.00,349.00,0.00,0.00
01,0801190003,"- - Other | Coconut meat, grated",Net kg,860,UNITED STATES OF AMERICA,"37,602.00","33,841.00","128,491.00",0.00,0.00
01,0801190004,- - Other | (new),Net kg,364,"HONG KONG, CHINA",310.00,258.00,923.00,0.00,0.00
01,0802909001,- Other | Pili nuts,Net kg,309,GERMANY,252.00,210.00,732.00,0.00,0.00
01,0802909009,- Other | Other,Net kg,704,SAUDI ARABIA,75.00,55.00,51.00,0.00,0.00
01,0803000001,"Bananas, including plantains, fresh or dried. | Fresh",Gross kg,052,BAHRAIN,"27,230.00","27,230.00","27,230.00",0.00,0.00
01,0803000001,"Bananas, including plantains, fresh or dried. | Fresh",Gross kg,164,PEOPLE'S REPUBLIC OF CHINA,"38,603,285.00","38,603,285.00","13,265,655.00",0.00,0.00
01,0803000001,"Bananas, including plantains, fresh or dried. | Fresh",Gross kg,232,EGYPT ARAB REPUBLIC,"44,660.00","44,660.00","4,774.00",0.00,0.00
01,0803000001,"Bananas, including plantains, fresh or dried. | Fresh",Gross kg,364,"HONG KONG, CHINA","1,226,485.00","1,226,485.00","303,365.00",0.00,0.00
01,0803000001,"Bananas, including plantains, fresh or dried. | Fresh",Gross kg,384,"IRAN, ISLAMIC REP. OF","6,865,506.00","6,865,506.00","2,528,652.00",0.00,0.00
01,0803000001,"Bananas, including plantains, fresh or dried. | Fresh",Gross kg,412,JAPAN,"27,094,342.00","27,094,342.00","13,835,129.00",0.00,0.00
01,0803000001,"Bananas, including plantains, fresh or dried. | Fresh",Gross kg,436,DEMOCRATIC PEOPLE'S REP. OF KOREA,"300,832.00","300,832.00","77,835.00",0.00,0.00
01,0803000001,"Bananas, including plantains, fresh or dried. | Fresh",Gross kg,440,REPUBLIC OF KOREA,"9,149,842.00","9,149,842.00","4,174,024.00",0.00,0.00
01,0803000001,"Bananas, including plantains, fresh or dried. | Fresh",Gross kg,444,KUWAIT,"1,294,870.00","1,294,870.00","317,740.00",0.00,0.00
01,0803000001,"Bananas, including plantains, fresh or dried. | Fresh",Gross kg,500,MALAYSIA,"703,048.00","703,048.00","356,407.00",0.00,0.00
01,0803000001,"Bananas, including plantains, fresh or dried. | Fresh",Gross kg,548,MONGOLIA,"22,330.00","22,330.00","16,100.00",0.00,0.00
01,0803000001,"Bananas, including plantains, fresh or dried. | Fresh",Gross kg,592,NEW ZEALAND,"992,632.00","992,632.00","472,197.00",0.00,0.00
01,0803000001,"Bananas, including plantains, fresh or dried. | Fresh",Gross kg,704,SAUDI ARABIA,"4,977,840.00","4,977,840.00","974,342.00",0.00,0.00
01,0803000001,"Bananas, including plantains, fresh or dried. | Fresh",Gross kg,720,SINGAPORE,"500,572.00","500,572.00","301,346.00",0.00,0.00
01,0803000001,"Bananas, including plantains, fresh or dried. | Fresh",Gross kg,768,SWITZERLAND,241.00,241.00,350.00,0.00,0.00
01,0803000001,"Bananas, including plantains, fresh or dried. | Fresh",Gross kg,780,THAILAND,340.00,340.00,102.00,0.00,0.00
01,0803000001,"Bananas, including plantains, fresh or dried. | Fresh",Gross kg,820,RUSSIAN FEDERATION,"111,683.00","111,683.00","25,782.00",0.00,0.00
01,0803000001,"Bananas, including plantains, fresh or dried. | Fresh",Gross kg,836,"UNITED ARAB EMIRATES, N.E.S.","3,719,122.00","3,719,122.00","1,144,771.00",0.00,0.00
01,0803000001,"Bananas, including plantains, fresh or dried. | Fresh",Gross kg,840,OMAN,"261,800.00","261,800.00","43,428.00",0.00,0.00
01,0803000001,"Bananas, including plantains, fresh or dried. | Fresh",Gross kg,844,QATAR,"225,308.00","225,308.00","30,464.00",0.00,0.00
01,0804300001,- Pineapples | Fresh,Gross kg,164,PEOPLE'S REPUBLIC OF CHINA,"3,052,089.00","3,052,089.00","1,606,065.00",0.00,0.00
01,0804300001,- Pineapples | Fresh,Gross kg,168,TAIWAN (REP. OF CHINA),"1,004,660.00","1,004,660.00","437,688.00",0.00,0.00
01,0804300001,- Pineapples | Fresh,Gross kg,232,EGYPT ARAB REPUBLIC,"344,250.00","344,250.00","140,352.00",0.00,0.00
01,0804300001,- Pineapples | Fresh,Gross kg,364,"HONG KONG, CHINA","243,724.00","243,724.00","49,690.00",0.00,0.00
01,0804300001,- Pineapples | Fresh,Gross kg,384,"IRAN, ISLAMIC REP. OF","3,592,230.00","3,592,230.00","1,482,782.00",0.00,0.00
01,0804300001,- Pineapples | Fresh,Gross kg,412,JAPAN,"9,048,977.00","9,048,977.00","2,891,229.00",0.00,0.00
01,0804300001,- Pineapples | Fresh,Gross kg,440,REPUBLIC OF KOREA,"7,794,855.00","7,794,855.00","2,578,254.00",0.00,0.00
01,0804300001,- Pineapples | Fresh,Gross kg,444,KUWAIT,"75,600.00","75,600.00","34,935.00",0.00,0.00
01,0804300001,- Pineapples | Fresh,Gross kg,452,LEBANON,"60,750.00","60,750.00","25,055.00",0.00,0.00
01,0804300001,- Pineapples | Fresh,Gross kg,592,NEW ZEALAND,"510,353.00","510,353.00","243,055.00",0.00,0.00
01,0804300001,- Pineapples | Fresh,Gross kg,704,SAUDI ARABIA,"1,215,000.00","1,215,000.00","501,505.00",0.00,0.00
01,0804300001,- Pineapples | Fresh,Gross kg,836,"UNITED ARAB EMIRATES, N.E.S.","2,771,190.00","2,771,190.00","1,118,616.00",0.00,0.00
01,0804300001,- Pineapples | Fresh,Gross kg,844,QATAR,"108,000.00","108,000.00","47,280.00",0.00,0.00
01,0804300002,- Pineapples | Dried,Net kg,720,SINGAPORE,96.00,78.00,193.00,0.00,0.00
01,0804500003,"- Guavas, mangoes and mangosteens | Mangoes, fresh",Gross kg,052,BAHRAIN,64.00,64.00,128.00,0.00,0.00
01,0804500003,"- Guavas, mangoes and mangosteens | Mangoes, fresh",Gross kg,128,CANADA,"32,500.00","32,500.00","17,500.00",0.00,0.00
01,0804500003,"- Guavas, mangoes and mangosteens | Mangoes, fresh",Gross kg,164,PEOPLE'S REPUBLIC OF CHINA,"1,040.00","1,040.00","2,256.00",0.00,0.00
01,0804500003,"- Guavas, mangoes and mangosteens | Mangoes, fresh",Gross kg,309,GERMANY,144.00,144.00,419.00,0.00,0.00
01,0804500003,"- Guavas, mangoes and mangosteens | Mangoes, fresh",Gross kg,364,"HONG KONG, CHINA","647,593.00","647,593.00","626,501.00",0.00,0.00
01,0804500003,"- Guavas, mangoes and mangosteens | Mangoes, fresh",Gross kg,412,JAPAN,"4,521.00","4,521.00","17,019.00",0.00,0.00
01,0804500003,"- Guavas, mangoes and mangosteens | Mangoes, fresh",Gross kg,440,REPUBLIC OF KOREA,"71,383.00","71,383.00","141,092.00",0.00,0.00
01,0804500003,"- Guavas, mangoes and mangosteens | Mangoes, fresh",Gross kg,444,KUWAIT,559.00,559.00,359.00,0.00,0.00
01,0804500003,"- Guavas, mangoes and mangosteens | Mangoes, fresh",Gross kg,500,MALAYSIA,"61,050.00","61,050.00","15,873.00",0.00,0.00
01,0804500003,"- Guavas, mangoes and mangosteens | Mangoes, fresh",Gross kg,704,SAUDI ARABIA,767.00,767.00,"1,140.00",0.00,0.00
01,0804500003,"- Guavas, mangoes and mangosteens | Mangoes, fresh",Gross kg,720,SINGAPORE,"14,300.00","14,300.00","20,335.00",0.00,0.00
01,0804500003,"- Guavas, mangoes and mangosteens | Mangoes, fresh",Gross kg,768,SWITZERLAND,194.00,194.00,350.00,0.00,0.00
01,0804500003,"- Guavas, mangoes and mangosteens | Mangoes, fresh",Gross kg,780,THAILAND,67.00,67.00,100.00,0.00,0.00
01,0804500003,"- Guavas, mangoes and mangosteens | Mangoes, fresh",Gross kg,836,"UNITED ARAB EMIRATES, N.E.S.","1,122.00","1,122.00","2,260.00",0.00,0.00
01,0804500003,"- Guavas, mangoes and mangosteens | Mangoes, fresh",Gross kg,840,OMAN,230.00,230.00,450.00,0.00,0.00
01,0804500003,"- Guavas, mangoes and mangosteens | Mangoes, fresh",Gross kg,844,QATAR,"1,837.00","1,837.00","1,757.00",0.00,0.00
01,0804500004,"- Guavas, mangoes and mangosteens | Mangoes, dried",Net kg,036,AUSTRALIA,"21,568.00","16,666.00","200,471.00",0.00,0.00
01,0804500004,"- Guavas, mangoes and mangosteens | Mangoes, dried",Net kg,128,CANADA,"45,243.00","40,718.00","165,655.00",0.00,0.00
01,0804500004,"- Guavas, mangoes and mangosteens | Mangoes, dried",Net kg,164,PEOPLE'S REPUBLIC OF CHINA,"45,402.00","35,082.00","350,627.00",0.00,0.00
01,0804500004,"- Guavas, mangoes and mangosteens | Mangoes, dried",Net kg,168,TAIWAN (REP. OF CHINA),"5,511.00","4,259.00","55,230.00",0.00,0.00
01,0804500004,"- Guavas, mangoes and mangosteens | Mangoes, dried",Net kg,364,"HONG KONG, CHINA","92,039.00","71,015.00","865,176.00",0.00,0.00
01,0804500004,"- Guavas, mangoes and mangosteens | Mangoes, dried",Net kg,392,IRELAND,"13,200.00","10,200.00","138,084.00",0.00,0.00
01,0804500004,"- Guavas, mangoes and mangosteens | Mangoes, dried",Net kg,412,JAPAN,"47,608.00","37,562.00","427,751.00",0.00,0.00
01,0804500004,"- Guavas, mangoes and mangosteens | Mangoes, dried",Net kg,440,REPUBLIC OF KOREA,"17,515.00","14,664.00","144,230.00",0.00,0.00
01,0804500004,"- Guavas, mangoes and mangosteens | Mangoes, dried",Net kg,720,SINGAPORE,"12,802.00","10,651.00","111,764.00",0.00,0.00
01,0804500004,"- Guavas, mangoes and mangosteens | Mangoes, dried",Net kg,860,UNITED STATES OF AMERICA,"162,042.00","135,739.00","1,190,054.00",0.00,0.00
01,0804500004,"- Guavas, mangoes and mangosteens | Mangoes, dried",Net kg,868,GUAM,204.00,184.00,"3,155.00",0.00,0.00
01,0804500005,"- Guavas, mangoes and mangosteens | Mangosteens, fresh",Gross kg,309,GERMANY,24.00,24.00,70.00,0.00,0.00
01,0805900002,"- Other | Calamansi, fresh",Gross kg,364,"HONG KONG, CHINA","1,104.00","1,104.00",525.00,0.00,0.00
01,0805900002,"- Other | Calamansi, fresh",Gross kg,444,KUWAIT,205.00,205.00,78.00,0.00,0.00
