MONTH,PSCC2022,COMMODITY_DESCRIPTION,UNIT,COUNTRY CODE,COUNTRY OF DESTINATION,GROSS KILO (in kg),QUANTITY (various),FREE_ON_BOARD,INSURANCE (in USD),FREIGHT (in USD)
11,0804300001,Fresh,Gross kg,440,REPUBLIC OF KOREA,"5,455,488","5,455,488","2,690,382",0,0
11,0804300001,Fresh,Gross kg,444,KUWAIT,"195,570","195,570","76,552",0,0
11,0804300001,Fresh,Gross kg,452,LEBANON,"39,000","39,000","13,042",0,0
11,0804300001,Fresh,Gross kg,592,NEW ZEALAND,"58,118","58,118","33,966",0,0
11,0804300001,Fresh,Gross kg,704,SAUDI ARABIA,"910,070","910,070","468,273",0,0
11,0804300001,Fresh,Gross kg,720,SINGAPORE,"291,403","291,403","185,860",0,0
11,0804300001,Fresh,Gross kg,808,TURKEY,"78,000","78,000","26,083",0,0
11,0804300001,Fresh,Gross kg,820,RUSSIAN FEDERATION,"63,969","63,969","34,987",0,0
11,0804300001,Fresh,Gross kg,836,"UNITED ARAB EMIRATES, N.E.S.","3,098,950","3,098,950","1,393,925",0,0
11,0804300001,Fresh,Gross kg,840,OMAN,"81,000","81,000","45,154",0,0
11,0804300001,Fresh,Gross kg,844,QATAR,"68,640","68,640","50,048",0,0
11,0804300002,Dried,Net kg,412,JAPAN,"12,488","11,200","87,435",0,0
11,0804300002,Dried,Net kg,860,UNITED STATES OF AMERICA,"1,360","1,360","10,452",0,0
11,0804400000,-  Avocados,Gross kg,500,MALAYSIA,"34,455","34,455","56,167",0,0
11,0804400000,-  Avocados,Gross kg,704,SAUDI ARABIA,22,22,48,0,0
11,0804400000,-  Avocados,Gross kg,820,RUSSIAN FEDERATION,"21,133","21,133","49,815",0,0
11,0804400000,-  Avocados,Gross kg,836,"UNITED ARAB EMIRATES, N.E.S.","6,336","6,336","16,241",0,0
11,0804502001,Fresh,Gross kg,052,BAHRAIN,"3,107","3,107","6,675",0,0
11,0804502001,Fresh,Gross kg,128,CANADA,"1,600","1,600","3,000",0,0
11,0804502001,Fresh,Gross kg,164,PEOPLE'S REPUBLIC OF CHINA,"5,084","5,084","25,499",0,0
11,0804502001,Fresh,Gross kg,364,"HONG KONG, CHINA","670,349","670,349","981,567",0,0
11,0804502001,Fresh,Gross kg,412,JAPAN,"15,388","15,388","87,983",0,0
11,0804502001,Fresh,Gross kg,440,REPUBLIC OF KOREA,"136,112","136,112","275,638",0,0
11,0804502001,Fresh,Gross kg,444,KUWAIT,261,261,590,0,0
11,0804502001,Fresh,Gross kg,608,NORWAY,237,237,983,0,0
11,0804502001,Fresh,Gross kg,704,SAUDI ARABIA,"1,941","1,941","5,405",0,0
11,0804502001,Fresh,Gross kg,720,SINGAPORE,69,69,166,0,0
11,0804502001,Fresh,Gross kg,764,SWEDEN,"1,189","1,189","7,828",0,0
11,0804502001,Fresh,Gross kg,768,SWITZERLAND,162,162,380,0,0
11,0804502001,Fresh,Gross kg,836,"UNITED ARAB EMIRATES, N.E.S.","3,057","3,057","6,289",0,0
11,0804502001,Fresh,Gross kg,844,QATAR,"6,611","6,611","17,651",0,0
11,0804502002,Dried,Net kg,128,CANADA,"34,657","31,126","360,117",0,0
11,0804502002,Dried,Net kg,164,PEOPLE'S REPUBLIC OF CHINA,"15,201","12,450","149,500",0,0
11,0804502002,Dried,Net kg,168,TAIWAN (REP. OF CHINA),"5,624","4,770","65,295",0,0
11,0804502002,Dried,Net kg,309,GERMANY,"18,750","12,250","119,496",0,0
11,0804502002,Dried,Net kg,364,"HONG KONG, CHINA","51,113","44,681","536,110",0,0
11,0804502002,Dried,Net kg,412,JAPAN,"29,143","24,450","290,020",0,0
11,0804502002,Dried,Net kg,440,REPUBLIC OF KOREA,"13,272","11,520","158,400",0,0
11,0804502002,Dried,Net kg,500,MALAYSIA,"6,744","5,868","73,299",0,0
11,0804502002,Dried,Net kg,592,NEW ZEALAND,"2,460","1,280","18,284",0,0
11,0804502002,Dried,Net kg,609,NORTHERN MARIANA ISLANDS,"2,400","2,400",356,0,0
11,0804502002,Dried,Net kg,720,SINGAPORE,"7,058","6,325","80,604",0,0
11,0804502002,Dried,Net kg,780,THAILAND,"17,724","16,800","70,987",0,0
11,0804502002,Dried,Net kg,860,UNITED STATES OF AMERICA,"73,566","69,107","293,047",0,0
11,0804502002,Dried,Net kg,868,GUAM,"12,297","11,051","23,401",0,0
11,0804502002,Dried,Net kg,892,VIETNAM,"3,098","2,668","37,202",0,0
11,0804503001,Fresh,Gross kg,836,"UNITED ARAB EMIRATES, N.E.S.",108,108,108,0,0
11,0805200001,Fresh,Gross kg,844,QATAR,143,143,114,0,0
11,0805400003,"Pomelos, fresh or dried",Gross kg,704,SAUDI ARABIA,66,66,342,0,0
11,0805400003,"Pomelos, fresh or dried",Gross kg,836,"UNITED ARAB EMIRATES, N.E.S.",40,40,80,0,0
11,0805400003,"Pomelos, fresh or dried",Gross kg,844,QATAR,488,488,753,0,0
11,0805900001,"Calamansi, fresh",Gross kg,052,BAHRAIN,143,143,166,0,0
11,0805900001,"Calamansi, fresh",Gross kg,364,"HONG KONG, CHINA","2,270","2,270","1,199",0,0
11,0805900001,"Calamansi, fresh",Gross kg,444,KUWAIT,85,85,118,0,0
11,0805900001,"Calamansi, fresh",Gross kg,704,SAUDI ARABIA,511,511,"1,142",0,0
11,0805900001,"Calamansi, fresh",Gross kg,836,"UNITED ARAB EMIRATES, N.E.S.","6,358","6,358","16,435",0,0
11,0805900001,"Calamansi, fresh",Gross kg,844,QATAR,757,757,856,0,0
11,0805900001,"Calamansi, fresh",Gross kg,860,UNITED STATES OF AMERICA,575,575,"1,204",0,0
11,0805900009,Other,Net kg,704,SAUDI ARABIA,193,185,184,0,0
11,0805900009,Other,Net kg,820,RUSSIAN FEDERATION,"11,000","8,760","57,642",0,0
11,0807209000,- - Other,Gross kg,164,PEOPLE'S REPUBLIC OF CHINA,"159,237","159,237","117,052",0,0
11,0807209000,- - Other,Gross kg,412,JAPAN,"161,735","161,735","171,950",0,0
11,0807209000,- - Other,Gross kg,440,REPUBLIC OF KOREA,"30,322","30,322","34,510",0,0
11,0807209000,- - Other,Gross kg,592,NEW ZEALAND,"71,256","71,256","68,764",0,0
11,0807209000,- - Other,Gross kg,704,SAUDI ARABIA,407,407,"1,308",0,0
11,0807209000,- - Other,Gross kg,720,SINGAPORE,"47,772","47,772","49,183",0,0
11,0807209000,- - Other,Gross kg,836,"UNITED ARAB EMIRATES, N.E.S.",167,167,695,0,0
11,0807209000,- - Other,Gross kg,844,QATAR,110,110,330,0,0
11,0810600000,-  Durians ,Gross kg,364,"HONG KONG, CHINA","144,150","144,150","144,200",0,0
11,0810600000,-  Durians ,Gross kg,720,SINGAPORE,"55,593","55,593","130,496",0,0
11,0810600000,-  Durians ,Gross kg,780,THAILAND,"28,200","28,200","19,600",0,0
11,0810600000,-  Durians ,Gross kg,836,"UNITED ARAB EMIRATES, N.E.S.",57,57,28,0,0
11,0810600000,-  Durians ,Gross kg,844,QATAR,169,169,188,0,0
11,0810901000,- -  Longans (including mata kucing),Gross kg,704,SAUDI ARABIA,33,33,74,0,0
11,0810904000,- - Langsat; starfruit  ,Gross kg,052,BAHRAIN,44,44,92,0,0
11,0810905000,- - Jackfruit (cempedak and nangka),Gross kg,036,AUSTRALIA,"1,650","1,650","2,420",0,0
11,0810905000,- - Jackfruit (cempedak and nangka),Gross kg,364,"HONG KONG, CHINA","1,990","1,990","3,000",0,0
11,0810905000,- - Jackfruit (cempedak and nangka),Gross kg,704,SAUDI ARABIA,27,27,33,0,0
11,0810906000,- - Tamarinds,Gross kg,444,KUWAIT,20,20,28,0,0
11,0810906000,- - Tamarinds,Gross kg,704,SAUDI ARABIA,22,22,49,0,0
11,0810909901,Chicos,Gross kg,309,GERMANY,46,46,136,0,0
11,0810909901,Chicos,Gross kg,844,QATAR,12,12,67,0,0
11,0810909902,Lanzones,Gross kg,836,"UNITED ARAB EMIRATES, N.E.S.",74,74,74,0,0
11,0810909909,Other,Gross kg,052,BAHRAIN,43,43,62,0,0
11,0810909909,Other,Gross kg,309,GERMANY,103,103,302,0,0
11,0810909909,Other,Gross kg,704,SAUDI ARABIA,"1,176","1,176","1,993",0,0
11,0810909909,Other,Gross kg,836,"UNITED ARAB EMIRATES, N.E.S.",170,170,127,0,0
11,0810909909,Other,Gross kg,844,QATAR,426,426,573,0,0
11,0811900001,Mango,Net kg,364,"HONG KONG, CHINA","6,795","6,407","23,960",0,0
11,0811900001,Mango,Net kg,412,JAPAN,"17,108","16,216","89,203",0,0
11,0811900002,Coconut,Net kg,860,UNITED STATES OF AMERICA,"5,026","4,590","8,728",0,0
11,0811900009,Other,Net kg,036,AUSTRALIA,"28,549","25,394","49,677",0,0
11,0811900009,Other,Net kg,128,CANADA,"122,064","108,781","231,396",0,0
11,0811900009,Other,Net kg,364,"HONG KONG, CHINA","2,400","2,252","8,800",0,0
11,0811900009,Other,Net kg,440,REPUBLIC OF KOREA,"12,540","11,200","14,000",0,0
11,0811900009,Other,Net kg,500,MALAYSIA,"34,907","28,994","10,092",0,0
11,0811900009,Other,Net kg,576,NETHERLANDS,"11,419","10,064","29,554",0,0
11,0811900009,Other,Net kg,780,THAILAND,"45,695","43,290","20,196",0,0
11,0811900009,Other,Net kg,860,UNITED STATES OF AMERICA,"40,835","36,237","84,852",0,0
11,0812909009,Other,Net kg,836,"UNITED ARAB EMIRATES, N.E.S.",205,200,525,0,0
11,0813409009,Other,Net kg,052,BAHRAIN,11,10,80,0,0
11,0813409009,Other,Net kg,836,"UNITED ARAB EMIRATES, N.E.S.",35,30,260,0,0
11,0813409009,Other,Net kg,860,UNITED STATES OF AMERICA,488,468,705,0,0
11,0813509000,- - Other,Net kg,412,JAPAN,"6,027","4,900","41,725",0,0
11,0813509000,- - Other,Net kg,836,"UNITED ARAB EMIRATES, N.E.S.",227,200,"1,473",0,0
11,0902409000,- - Other,Net kg,522,"MARSHALL ISLANDS, REP. OF",85,85,83,0,0
11,0902409000,- - Other,Net kg,538,"MICRONESIA, FEDERATED STATES OF",115,115,629,0,0
11,0904121002,In retail containers,Net kg,780,THAILAND,"3,031","3,000","55,350",0,0
11,0904122002,In retail containers,Net kg,780,THAILAND,"6,073","6,000","71,640",0,0
11,0904229002,In retail containers,Net kg,780,THAILAND,"19,517","19,010","114,547",0,0
11,0909611002,In retail containers,Net kg,704,SAUDI ARABIA,23,19,190,0,0
11,0910991002,In retail containers,Net kg,412,JAPAN,11,10,50,0,0
11,0910991002,In retail containers,Net kg,626,"PALAU, REP. OF",3,3,38,0,0
11,1005100000,-  Seed,Net kg,892,VIETNAM,"122,880","101,760","261,338",0,0
11,1005909001,A. In-Quota,Net kg,836,"UNITED ARAB EMIRATES, N.E.S.","1,115","1,006","4,071",0,0
11,1006209001,A. In-Quota,Net kg,844,QATAR,"17,600","16,500","15,824",0,0
11,1006303001,A. In-Quota,Net kg,836,"UNITED ARAB EMIRATES, N.E.S.","19,988","19,703","24,886",0,0
11,1006303001,A. In-Quota,Net kg,860,UNITED STATES OF AMERICA,"4,541","4,500","6,712",0,0
11,1101001009,Other,Net kg,116,"MYANMAR, UNION OF (BURMA)","226,880","225,080","87,960",0,0
11,1101001009,Other,Net kg,364,"HONG KONG, CHINA","409,622","406,382","165,657",0,0
11,1101001009,Other,Net kg,500,MALAYSIA,"45,735","45,375","15,075",0,0
11,1101001009,Other,Net kg,780,THAILAND,"2,115,568","2,110,000","864,560",0,0
11,1101001009,Other,Net kg,892,VIETNAM,"615,394","611,064","196,794",0,0
11,1102909000,- - Other,Net kg,836,"UNITED ARAB EMIRATES, N.E.S.","3,200","3,200","2,369",0,0
11,1102909000,- - Other,Net kg,844,QATAR,"3,200","3,200","3,588",0,0
11,1106300001,Coconut,Net kg,036,AUSTRALIA,"17,284","16,388","16,875",0,0
11,1106300001,Coconut,Net kg,092,BRAZIL,"15,234","15,000","9,000",0,0
11,1106300001,Coconut,Net kg,309,GERMANY,"17,850","17,500","10,938",0,0
11,1106300001,Coconut,Net kg,412,JAPAN,289,240,"1,161",0,0
11,1106300001,Coconut,Net kg,856,UK OF GREAT BRITAIN AND N. IRELAND,"9,258","9,000","5,868",0,0
11,1106300001,Coconut,Net kg,860,UNITED STATES OF AMERICA,"120,644","116,609","98,115",0,0
11,1106300002,Banana,Net kg,440,REPUBLIC OF KOREA,"40,000","38,000","14,720",0,0
11,1108120000,- -  Maize (corn) starch,Net kg,780,THAILAND,"44,280","44,042","34,263",0,0
11,1108120000,- -  Maize (corn) starch,Net kg,892,VIETNAM,"1,021","1,000","1,179",0,0
11,1108130000,- -  Potato starch,Net kg,116,"MYANMAR, UNION OF (BURMA)","37,775","37,775","42,682",0,0
11,1108130000,- -  Potato starch,Net kg,364,"HONG KONG, CHINA","37,840","37,250","73,018",0,0
11,1108130000,- -  Potato starch,Net kg,412,JAPAN,1,1,144,0,0
11,1108130000,- -  Potato starch,Net kg,892,VIETNAM,"75,680","74,500","146,036",0,0
11,1209911000,- - - Onion seeds,Net kg,432,KENYA,"1,067","1,067","40,875",0,0
11,1209911000,- - - Onion seeds,Net kg,732,"SOUTH AFRICA, REP. OF ",7,7,105,0,0
11,1209911000,- - - Onion seeds,Net kg,816,UGANDA,569,569,"240,303",0,"4,890"
11,1209919003,Tomato seeds,Net kg,860,UNITED STATES OF AMERICA,30,30,"36,000",0,0
11,1209919009,Other,Net kg,292,GABON,9,9,"1,045",0,0
11,1209919009,Other,Net kg,312,GHANA,"5,445","3,550","160,000",0,0
11,1209919009,Other,Net kg,364,"HONG KONG, CHINA",17,15,800,0,0
11,1209919009,Other,Net kg,376,INDIA,"6,815","6,783","511,901",0,0
11,1209919009,Other,Net kg,380,INDONESIA,409,400,"5,809",0,0
11,1209919009,Other,Net kg,780,THAILAND,"2,376","2,358","220,427",0,0
11,1209999000,- - - Other,Net kg,340,GUATEMALA,2,2,65,0,0
11,1209999000,- - - Other,Net kg,376,INDIA,126,120,"4,410",0,0
11,1209999000,- - - Other,Net kg,412,JAPAN,38,36,36,0,0
11,1209999000,- - - Other,Net kg,640,PERU,6,6,"11,554",0,111
11,1209999000,- - - Other,Net kg,860,UNITED STATES OF AMERICA,21,21,"59,352",0,150
11,1211909909,Other,Net kg,412,JAPAN,"2,000","2,000","12,000",0,0
11,1212211000,- - - Eucheuma spp.,Net kg,164,PEOPLE'S REPUBLIC OF CHINA,"200,320","200,000","369,000",0,0
11,1212211000,- - - Eucheuma spp.,Net kg,268,FRANCE,"120,120","120,000","126,700",0,0
11,1212211000,- - - Eucheuma spp.,Net kg,364,"HONG KONG, CHINA","14,147","14,100","13,395",0,0
11,1212211000,- - - Eucheuma spp.,Net kg,860,UNITED STATES OF AMERICA,"264,000","263,840","184,800",0,0
11,1212219009,Other,Net kg,164,PEOPLE'S REPUBLIC OF CHINA,"516,115","511,117","665,647",0,0
11,1212219009,Other,Net kg,412,JAPAN,"41,600","40,000","420,000",0,0
11,1212219009,Other,Net kg,440,REPUBLIC OF KOREA,96,96,720,0,0
11,1212219009,Other,Net kg,576,NETHERLANDS,"19,183","17,680","79,560",0,0
11,1212291900,- - - - Other,Net kg,032,ARGENTINA,"25,200","25,000","217,000",0,0
11,1212291900,- - - - Other,Net kg,092,BRAZIL,"40,800","39,806","166,000",0,0
11,1212291900,- - - - Other,Net kg,160,CHILE,"22,176","22,000","160,600",0,0
11,1212292002,"Other eucheuma (e.g., dried)",Net kg,168,TAIWAN (REP. OF CHINA),"7,328","7,200","10,140",0,0
11,1212292002,"Other eucheuma (e.g., dried)",Net kg,268,FRANCE,"20,200","19,800","39,996",0,0
11,1212292004,Sargassum,Net kg,164,PEOPLE'S REPUBLIC OF CHINA,"120,000","120,000","36,000",0,0
11,1212292009,Others,Net kg,128,CANADA,"4,680","4,500","32,475",0,0
11,1212292009,Others,Net kg,860,UNITED STATES OF AMERICA,"40,800","40,000","150,000",0,0
11,1212939000,- - - Other,Net kg,412,JAPAN,125,120,74,0,0
11,1212990001,Banana blossoms,Net kg,364,"HONG KONG, CHINA","1,990","1,863","2,000",0,0
11,1212990001,Banana blossoms,Net kg,412,JAPAN,"1,271","1,187","1,801",0,0
11,1212990001,Banana blossoms,Net kg,704,SAUDI ARABIA,33,30,213,0,0
11,1301909001,"Resin, Copal (Almaciga)",Net kg,309,GERMANY,"15,300","15,000","36,000",0,0
11,1301909002,Elemi gum,Net kg,268,FRANCE,"33,000","30,068","100,800",0,0
11,1301909002,Elemi gum,Net kg,376,INDIA,"16,500","15,000","31,500",0,0
11,1301909002,Elemi gum,Net kg,380,INDONESIA,"2,125","2,000","8,500",0,0
11,1302199000,- - - Other,Net kg,128,CANADA,514,504,"2,260",0,0
11,1302199000,- - - Other,Net kg,780,THAILAND,113,100,"16,750",0,0
11,1302391001,"Semi-refined, food grade",Net kg,032,ARGENTINA,"12,236","12,000","99,000",0,0
11,1302391001,"Semi-refined, food grade",Net kg,036,AUSTRALIA,"81,312","79,681","597,245",0,0
11,1302391001,"Semi-refined, food grade",Net kg,064,BELGIUM,"82,164","80,500","554,924",0,0
11,1302391001,"Semi-refined, food grade",Net kg,092,BRAZIL,"80,266","78,700","472,660",0,0
11,1302391001,"Semi-refined, food grade",Net kg,112,BULGARIA,"7,126","7,000","40,250",0,0
11,1302391001,"Semi-refined, food grade",Net kg,128,CANADA,"2,775","2,617","38,650",0,0
11,1302391001,"Semi-refined, food grade",Net kg,160,CHILE,"32,262","32,000","235,780",0,0
11,1302391001,"Semi-refined, food grade",Net kg,164,PEOPLE'S REPUBLIC OF CHINA,"50,396","49,258","459,335",0,0
11,1302391001,"Semi-refined, food grade",Net kg,168,TAIWAN (REP. OF CHINA),"37,767","36,976","495,650",0,0
11,1302391001,"Semi-refined, food grade",Net kg,180,COLOMBIA,"3,024","3,000","26,610",0,0
11,1302391001,"Semi-refined, food grade",Net kg,212,DENMARK,"118,012","116,259","936,370",0,0
11,1302391001,"Semi-refined, food grade",Net kg,268,FRANCE,"36,790","35,440","467,500",0,0
11,1302391001,"Semi-refined, food grade",Net kg,309,GERMANY,"38,434","38,000","256,150",0,0
11,1302391001,"Semi-refined, food grade",Net kg,340,GUATEMALA,"2,016","2,000","9,000",0,0
11,1302391001,"Semi-refined, food grade",Net kg,364,"HONG KONG, CHINA","16,618","16,000","127,250",0,0
11,1302391001,"Semi-refined, food grade",Net kg,376,INDIA,"43,740","42,494","545,530",2,2
11,1302391001,"Semi-refined, food grade",Net kg,380,INDONESIA,"25,500","24,564","312,500",0,0
11,1302391001,"Semi-refined, food grade",Net kg,392,IRELAND,"18,144","18,000","142,560",0,0
11,1302391001,"Semi-refined, food grade",Net kg,396,ISRAEL,"7,756","7,650","60,898",0,0
11,1302391001,"Semi-refined, food grade",Net kg,400,ITALY,"10,180","10,000","79,000",0,0
11,1302391001,"Semi-refined, food grade",Net kg,412,JAPAN,"34,684","33,415","413,317",0,0
11,1302391001,"Semi-refined, food grade",Net kg,424,JORDAN,"3,568","3,437","24,500",0,0
11,1302391001,"Semi-refined, food grade",Net kg,440,REPUBLIC OF KOREA,"3,072","3,000","17,250",0,0
11,1302391001,"Semi-refined, food grade",Net kg,476,LITHUANIA,"20,160","20,000","127,000",0,0
11,1302391001,"Semi-refined, food grade",Net kg,500,MALAYSIA,"7,444","7,207","80,035",0,0
11,1302391001,"Semi-refined, food grade",Net kg,536,MEXICO,"40,520","40,000","266,800",0,0
11,1302391001,"Semi-refined, food grade",Net kg,576,NETHERLANDS,"142,564","138,313","1,073,599",0,0
11,1302391001,"Semi-refined, food grade",Net kg,592,NEW ZEALAND,"29,667","29,000","236,650",0,0
11,1302391001,"Semi-refined, food grade",Net kg,608,NORWAY,"19,052","19,000","151,810",0,0
11,1302391001,"Semi-refined, food grade",Net kg,624,"PAKISTAN, ISLAMIC REP. OF","13,591","13,300","122,160",0,0
11,1302391001,"Semi-refined, food grade",Net kg,640,PERU,"4,863","4,700","40,575",0,0
11,1302391001,"Semi-refined, food grade",Net kg,720,SINGAPORE,"7,711","7,650","69,168",0,0
11,1302391001,"Semi-refined, food grade",Net kg,732,"SOUTH AFRICA, REP. OF ","37,851","37,550","233,542",0,0
11,1302391001,"Semi-refined, food grade",Net kg,740,SPAIN,"252,236","247,000","1,684,300",0,0
11,1302391001,"Semi-refined, food grade",Net kg,748,SRI LANKA  (CEYLON),514,495,"2,888",0,0
11,1302391001,"Semi-refined, food grade",Net kg,780,THAILAND,"81,008","78,753","735,429",0,0
11,1302391001,"Semi-refined, food grade",Net kg,808,TURKEY,"71,450","70,000","428,254",0,0
11,1302391001,"Semi-refined, food grade",Net kg,820,RUSSIAN FEDERATION,"51,162","50,200","399,936",0,0
11,1302391001,"Semi-refined, food grade",Net kg,836,"UNITED ARAB EMIRATES, N.E.S.","4,072","4,001","26,400",0,0
11,1302391001,"Semi-refined, food grade",Net kg,844,QATAR,"4,563","4,500","36,000",0,0
11,1302391001,"Semi-refined, food grade",Net kg,856,UK OF GREAT BRITAIN AND N. IRELAND,"81,133","80,185","736,995",0,0
11,1302391001,"Semi-refined, food grade",Net kg,860,UNITED STATES OF AMERICA,"506,828","491,503","2,899,062",0,0
11,1302391001,"Semi-refined, food grade",Net kg,884,URUGUAY,"35,465","34,871","276,745",0,0
11,1302391001,"Semi-refined, food grade",Net kg,892,VIETNAM,"32,184","31,600","217,445",0,0
11,1302391002,"Semi-refined, feed grade",Net kg,064,BELGIUM,"3,000","3,000","44,479",0,0
11,1302391009,"Other, semi-refined",Net kg,856,UK OF GREAT BRITAIN AND N. IRELAND,"6,000","6,000","54,228",0,0
11,1302391019,Other refined,Net kg,128,CANADA,50,45,"1,321",0,0
11,1302391019,Other refined,Net kg,164,PEOPLE'S REPUBLIC OF CHINA,"50,000","44,000","30,800",0,0
11,1401201900,- - - Other ,Net kg,164,PEOPLE'S REPUBLIC OF CHINA,"23,408","20,530","19,504",0,0
11,1401201900,- - - Other ,Net kg,720,SINGAPORE,"67,230","62,550","59,423",0,0
11,1404903000,- - Kapok,Net kg,412,JAPAN,"2,500","2,379","16,171",0,0
11,1404909006,Banana leaves,Net kg,704,SAUDI ARABIA,531,503,590,0,0
11,1404909006,Banana leaves,Net kg,860,UNITED STATES OF AMERICA,"19,950","18,337","20,212",0,0
11,1404909009,"Other vegetable materials of a kind used primarily in brooms or in brushes other than broomcorn (for example, piassava, couch-grass and istle), whether or not in hanks or bundles.",Net kg,164,PEOPLE'S REPUBLIC OF CHINA,"23,000","22,977","5,635",0,0
11,1404909009,"Other vegetable materials of a kind used primarily in brooms or in brushes other than broomcorn (for example, piassava, couch-grass and istle), whether or not in hanks or bundles.",Net kg,860,UNITED STATES OF AMERICA,"2,600","2,270","3,320",0,0
11,1502101000,- -  Edible,Net kg,168,TAIWAN (REP. OF CHINA),320,300,832,0,0
11,1504209000,- -  Other,Net kg,056,BANGLADESH,"51,360","46,800","54,756",0,0
11,1504209000,- -  Other,Net kg,440,REPUBLIC OF KOREA,"117,700","108,800","97,920",0,0
11,1513110000,- -  Crude oil,Gross kg,164,PEOPLE'S REPUBLIC OF CHINA,"215,260","215,260","23,569",0,0
11,1513110000,- -  Crude oil,Gross kg,500,MALAYSIA,"4,001,328","4,001,328","2,500,830",0,0
11,1513110000,- -  Crude oil,Gross kg,576,NETHERLANDS,"34,157,139","34,157,139","22,285,872",0,0
11,1513110000,- -  Crude oil,Gross kg,720,SINGAPORE,"25,590","25,590","15,071",0,0
11,1513110000,- -  Crude oil,Gross kg,860,UNITED STATES OF AMERICA,"12,000,187","12,000,187","7,735,125",0,0
11,1513191000,- - -  Fractions of unrefined coconut oil,Gross kg,440,REPUBLIC OF KOREA,680,680,"13,824",0,0
11,1513199001,Refined oil (cochin),Gross kg,412,JAPAN,"1,704,080","1,704,080","1,309,860",0,0
11,1513199001,Refined oil (cochin),Gross kg,576,NETHERLANDS,"38,370","38,370","89,520",0,0
11,1513199001,Refined oil (cochin),Gross kg,860,UNITED STATES OF AMERICA,"10,256,705","10,256,705","8,479,865",0,0
11,1513199002,"Refined, bleached and deodorized (RBD) oil ",Gross kg,032,ARGENTINA,"20,545","20,545","18,258",0,0
11,1513199002,"Refined, bleached and deodorized (RBD) oil ",Gross kg,036,AUSTRALIA,"101,177","101,177","110,612",0,0
11,1513199002,"Refined, bleached and deodorized (RBD) oil ",Gross kg,128,CANADA,"78,520","78,520","94,426",0,0
11,1513199002,"Refined, bleached and deodorized (RBD) oil ",Gross kg,164,PEOPLE'S REPUBLIC OF CHINA,"4,676,235","4,676,235","3,326,213",0,0
11,1513199002,"Refined, bleached and deodorized (RBD) oil ",Gross kg,168,TAIWAN (REP. OF CHINA),"149,720","149,720","125,453",0,0
11,1513199002,"Refined, bleached and deodorized (RBD) oil ",Gross kg,268,FRANCE,"21,127","21,127","27,321",0,0
11,1513199002,"Refined, bleached and deodorized (RBD) oil ",Gross kg,368,HUNGARY,"41,980","41,980","37,316",0,0
11,1513199002,"Refined, bleached and deodorized (RBD) oil ",Gross kg,412,JAPAN,"36,552","36,552","35,838",0,0
11,1513199002,"Refined, bleached and deodorized (RBD) oil ",Gross kg,500,MALAYSIA,"26,930","26,930","25,977",0,0
11,1513199002,"Refined, bleached and deodorized (RBD) oil ",Gross kg,576,NETHERLANDS,"234,585","234,585","179,576",0,0
11,1513199002,"Refined, bleached and deodorized (RBD) oil ",Gross kg,624,"PAKISTAN, ISLAMIC REP. OF","61,520","61,520","52,509",0,0
11,1513199002,"Refined, bleached and deodorized (RBD) oil ",Gross kg,721,SLOVAK REPUBLIC (SLOVAKIA),"26,050","26,050","20,547",0,0
11,1513199002,"Refined, bleached and deodorized (RBD) oil ",Gross kg,860,UNITED STATES OF AMERICA,"419,070","419,070","500,221",0,0
11,1513199002,"Refined, bleached and deodorized (RBD) oil ",Gross kg,892,VIETNAM,"17,130","17,130","13,999",0,0
11,1513199009,Other ,Gross kg,036,AUSTRALIA,"5,778","5,778","7,137",0,0
11,1513199009,Other ,Gross kg,164,PEOPLE'S REPUBLIC OF CHINA,"907,720","907,720","1,214,947",0,0
11,1513199009,Other ,Gross kg,309,GERMANY,"57,780","57,780","137,250",0,0
11,1513199009,Other ,Gross kg,364,"HONG KONG, CHINA",600,600,991,0,0
11,1513199009,Other ,Gross kg,380,INDONESIA,"20,400","20,400","27,612",0,0
11,1513199009,Other ,Gross kg,412,JAPAN,"40,900","40,900","53,620",0,0
11,1513199009,Other ,Gross kg,536,MEXICO,"18,373","18,373","24,690",0,0
11,1513199009,Other ,Gross kg,576,NETHERLANDS,"71,246","71,246","170,124",0,0
11,1513199009,Other ,Gross kg,720,SINGAPORE,"3,600","3,600","4,944",0,0
11,1513199009,Other ,Gross kg,722,SLOVENIA,"38,448","38,448","84,180",0,0
11,1513199009,Other ,Gross kg,732,"SOUTH AFRICA, REP. OF ","35,767","35,767","12,992",0,0
11,1513199009,Other ,Gross kg,780,THAILAND,"2,400","2,400","3,362",0,0
11,1513199009,Other ,Gross kg,860,UNITED STATES OF AMERICA,"44,155","44,155","73,293",0,0
11,1513219000,- - -  Other,Net kg,652,PORTUGAL,"1,012,600","1,007,800","576,947",0,0
11,1515909201,Virgin coconut oil,Gross kg,036,AUSTRALIA,"28,422","28,422","88,242",0,0
11,1515909201,Virgin coconut oil,Gross kg,092,BRAZIL,"351,841","351,841","760,341",0,0
11,1515909201,Virgin coconut oil,Gross kg,128,CANADA,"77,720","77,720","196,108",0,0
11,1515909201,Virgin coconut oil,Gross kg,164,PEOPLE'S REPUBLIC OF CHINA,"23,340","23,340","84,105",0,0
11,1515909201,Virgin coconut oil,Gross kg,168,TAIWAN (REP. OF CHINA),"15,765","15,765","60,420",0,0
